Respondent ID,Time_in_Minutes,Q1_LA_Cnty,Q2_Follow_Sports,Q3_Three_Words_1,Q3_Three_Words_2,Q3_Three_Words_3,Q4_2024_2028,Q5_Withdrawn_Bids,Q6_Over_Budget,Q7_Overruns,Q8_Rising_Rent,Q9_Displacement,Q10_NSSE,Q11_Rank_1,Q11_Rank_2,Q11_Rank_3,Q11_Rank_4,Q11_Rank_5,Q12_Institutions_City_Council,Q12_Institutions_Trump,Q12_Institutions_USOC,Q12_Institutions_IOC,Q12_Institutions_LA2028,Q13_Impact_LA,Q14_Impact_Your_Life,Q15_Impact_Change,Q16_Supportive,Age,Gender,HH_Income,Bad_Response_Flag
10226279776,5.83,2,1,Munich 1972,Bruce Jenner,Mark Spitz,1,2,1,3,5,3,4,4,2,1,5,3,3,1,3,3,3,RSI jerk Leeis bright wry muted EU in,2,3,2,5,2,11,0
10226287140,8.77,2,3,Exciting ,New,Lucky ,3,2,3,2,4,5,5,1,2,4,3,5,2,1,2,4,5,Extreme..both good and bad.,3,2,2,4,2,2,0
10226292831,5.38,2,1,Television ,Fun,Long,3,1,2,3,4,5,5,2,4,1,5,3,3,1,3,3,3,More traffic ,3,3,3,4,2,11,0
10226295958,15.42,2,1,Amazing,Talented,Rewarding,1,2,1,2,1,1,1,5,3,1,4,2,0,0,0,0,0,Na,3,3,1,5,2,6,0
10226302785,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10226319188,6.35,2,1,Running ,Winning ,What ,1,3,1,3,3,3,3,4,2,3,1,5,2,1,3,3,3,Income boost and new jobs,3,3,3,4,2,3,0
10226342363,2.68,1,1,Boring,Waste ,Nationalism ,1,1,5,2,5,5,5,,,,,,,,,,,,,,,,,,0
10226347914,5.27,2,4,baseball,vollyball,running,4,1,1,1,1,5,3,3,2,1,4,5,3,5,5,5,5,money,3,3,3,4,1,3,0
10226362857,6.05,1,4,great,beautiful ,exitment ,3,3,1,2,3,,3,1,2,3,4,5,2,2,2,2,2,not much,4,4,4,5,1,6,0
10226368618,7.4,2,2,International ,Greatest,Variety ,2,1,5,2,5,5,3,5,1,3,2,4,3,2,4,4,4,Financial drain ,3,2,4,5,2,2,0
10226387430,6.75,2,1,figure skating,skiing,hard work,1,2,5,2,2,4,5,5,3,1,4,2,2,5,4,4,3,Too many people in an already overpopulated area.  Too much congestion in areas with no security.,2,4,1,5,2,6,0
10226404439,2.7,1,1,USA,Gold Medals,Athletes ,2,2,2,3,2,4,4,,,,,,,,,,,,,,,,,,0
10226420809,10.58,2,4,USA,medals,competition ,2,2,1,2,5,5,3,5,3,4,1,2,3,3,3,3,3,A big impact ,3,2,2,5,2,4,0
10226435274,13.73,1,2,Track & Field,Football,Swimming,2,1,5,2,4,1,4,3,4,5,1,2,1,1,4,4,4,Greatest,3,3,5,5,1,1,0
10226475729,4.62,2,1,international,medals,athletes,1,2,2,2,5,5,1,5,3,2,1,4,,1,3,3,3,Can't really say,3,1,1,5,1,4,0
10226483609,2.88,1,3,Teamwork,Passion,Rivalries,3,1,2,1,3,4,3,1,2,3,4,5,5,2,3,4,4,More traffic and more revenue,3,3,4,3,1,7,0
10226500991,10.82,2,4,Swimming,Athletes,Ice skating,1,2,3,2,5,5,4,1,4,2,5,3,3,1,4,4,3,,,,,,,,0
10226502817,4.2,2,4,Ice skating,Luge,Gymnastics,1,2,3,2,1,3,1,5,2,1,3,4,1,5,3,3,3,It will more traffic in the area of the games.,3,3,4,5,2,3,0
10226503858,12.6,2,2,Nothing,Nothing,Nothing,1,2,1,2,1,1,1,2,3,1,4,5,3,3,3,3,3,Don't care,3,2,3,4,1,2,0
10226506505,8.78,1,3,Track ,Archery,Disc throwing ,1,2,4,2,2,1,1,4,1,3,2,5,3,4,3,5,0,"It will be cool the homeless are out, and tons of tourists which mean $$$ for LA",3,3,5,2,1,4,0
10226510155,3.93,2,2,international,skating,skiing,2,2,3,2,2,3,1,,,,,,,,,,,,,,,,,,0
10226518250,8.27,1,1,Ice skating ,Swimming,Track and field ,2,2,3,2,5,5,2,5,2,3,1,4,3,1,3,2,3,Negative impact especially on affordable housing. ,3,2,2,5,2,8,0
10226535390,6.72,2,4,gold,silver,bronze,1,2,1,1,4,1,1,5,1,2,3,4,3,3,3,3,3,positive,3,3,5,4,1,11,0
10226537428,7.02,2,1,boring,,,1,2,1,2,1,1,1,5,2,1,3,4,0,3,1,1,4,,3,3,3,5,2,1,0
10226538592,5.57,2,1,young,fit,expensive,1,2,3,2,3,2,3,5,1,3,2,4,2,2,2,2,2,"I believe it will waste taxpayer money and adversely effect the city by using, altering and creating space that will not be needed afterwards",2,3,1,4,2,5,0
10226545334,2.47,2,1,,,,1,2,5,2,5,5,5,5,2,1,3,4,3,1,2,2,3,,3,3,1,5,2,5,0
10226548094,6.32,1,1,Gymnastique ,Track,Volleyball ,1,2,1,1,1,5,3,,2,5,1,3,3,1,1,1,1, The impact might not be so good for some people ,3,4,3,4,2,3,0
10226548373,7.67,1,2,ice skating,swimming,gymnastics,3,2,5,2,5,2,5,5,3,2,4,1,4,4,4,4,4,traffic,5,3,3,4,2,6,0
10226551639,6.67,2,2,Track,USA,sports,2,2,2,2,1,2,1,3,4,1,5,2,2,5,3,3,4,Will bring construction jobs,3,3,3,5,1,5,0
10226554316,4.1,2,1,Sports,Greece,Gymnastics,1,2,4,2,4,2,1,5,3,1,2,4,3,1,2,3,3,Will bring tourism but will drive out residents,3,2,2,3,1,7,0
10226557070,5.43,2,4,gymnastics,ice skating,basketball,3,2,3,2,5,5,2,5,1,3,2,4,3,3,3,3,3,more traffic due to construction,3,3,5,4,2,11,0
10226558245,2.97,2,3,Bolt,Bolt,Bolt,3,2,3,2,4,3,3,1,2,3,4,5,3,3,3,3,3,Egg,3,2,3,2,1,2,0
10226560884,6.68,1,4,Corrupt,Unregulated ,Bribery,3,2,5,2,5,5,5,5,,,,1,1,1,1,1,1,Disastrous ,1,1,1,3,1,6,0
10226567081,5.52,1,2,Los Angeles ,Collesium,Atlanta,3,1,2,3,2,2,1,5,3,1,2,4,4,1,3,3,4,Positive,4,3,4,3,1,5,0
10226569348,6.83,1,1,Spectacle,History,Skill,1,1,2,2,5,5,5,5,2,3,1,4,4,1,3,3,3,"While it’s an honor to host the games and it brings in revenue, the effort and money involved in prep and followup will take away from other critical issues facing LA and exacerbate its current challenges, as well as create new ones.",2,2,2,4,2,6,0
10226570042,5.67,2,2,Amateur,Excitement,Pride,1,1,1,2,3,5,5,5,1,3,2,4,3,1,2,2,3,"Before--more traffic, more distractions from more pressing problems, much brouhaha.  After--recriminations!",3,2,2,5,2,6,0
10226574791,7.37,1,3,excited,patriotic,pageantry,3,1,5,2,5,5,3,5,3,1,2,4,4,1,3,3,3,"I hope for the same results as the 1984 Games, no traffic and profitability.",4,3,4,5,2,5,0
10226575198,9.77,2,1,skating,swimming,skiing,2,2,3,2,3,5,5,5,3,2,1,4,3,1,3,3,3,more crime and many people injured,3,2,2,4,2,3,0
10226575272,3,2,1,challenging,honor,competitive,1,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,0
10226575318,4.02,2,1,ice skating,athletes,gymnastics,1,2,4,2,5,5,5,5,1,4,2,3,3,1,3,3,3,dont know,3,2,3,4,2,3,0
10226582209,5.08,2,1,Unity,Excellence,Expense,3,1,3,2,4,4,5,5,1,3,2,4,3,1,2,2,3,They did it successfully before with minimal impact. I was there. ,3,3,3,5,2,9,0
10226587400,7.75,2,1,Figure Skating,bobsled,basketball,1,2,1,2,4,5,1,5,3,1,2,4,1,5,5,3,3,Short term:  higher crime during the event.  Longer term:  Possible needed infrastructure/repairs BUT More taxes.,2,2,2,4,2,4,0
10226595665,12.67,2,2,Expensive,Crowded,Pride,3,1,2,2,1,2,1,4,3,1,2,5,3,2,2,2,3,"Depends on demands of IOC. Extreme demands requiring compliance can lead to severe cost over-runs. La & Calufornia should not be responsuble for unlimited monies due from actions which are out of its control.  If we make a decision, we should pay. If they make a decision, THEY should pay. ",3,2,4,4,2,7,0
10226607493,2.42,2,2,Soccer,Skis,Hockey,1,2,2,1,3,3,2,2,1,4,3,5,5,2,2,3,3,Major ,2,3,3,2,1,1,0
10226608701,0.18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10226608762,9.9,1,3,gymnastics,ice skating,skiing,2,2,3,2,3,5,1,5,2,1,3,4,1,5,3,3,3,"On the positive side it has an impact on tourism and in beautifying the city, on the negative side it has an impact on traffic and tax dollars",3,3,3,4,2,5,0
10226616213,27.63,2,1,Athletes,Excitement ,Winners,1,2,5,2,4,2,1,5,1,4,2,3,3,1,2,2,2,Traffic will be worse!,3,2,2,4,2,10,0
10226620714,4.82,2,1,Gymnastics,Track and Field,United States,3,2,4,2,5,5,5,5,1,2,3,4,3,1,2,1,4,Probably negative,2,2,1,5,1,6,0
10226621249,5.53,1,3,Track and field,Marathon,Swim,4,1,2,1,2,3,3,5,4,1,2,3,5,2,5,4,5,"Money, it leave the area poor",3,3,5,2,1,3,0
10226622145,0.08,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10226624063,7.6,2,1,Politics,Doping,Bribery ,1,1,,2,,,5,5,2,3,1,4,3,1,3,1,3,,,1,2,4,1,5,0
10226628034,5.3,2,1,Pride,Talent,Sucess,1,2,1,2,1,1,1,5,4,3,2,1,1,1,1,1,1,We have enough taxes to pay,3,5,1,5,2,5,0
10226628621,5.5,2,1,international,four years,expensive,2,1,1,2,1,4,1,5,1,2,3,4,3,1,5,5,3,,3,3,4,5,2,5,0
10226631720,123.7,2,3,world,amateur,spectacle,3,1,4,2,1,1,3,4,1,2,5,3,1,5,3,3,4,maybe it will clean it up some,3,3,5,3,1,8,0
10226632977,7.57,2,4,Competition,Gold,Silver,4,2,3,2,3,5,2,5,1,2,3,4,,1,,3,3,I don't know,3,2,5,5,2,4,0
10226633406,8.18,1,,talented,young,exciting,3,2,5,2,,3,3,5,1,2,4,3,3,3,3,3,3,na,3,3,1,5,2,6,0
10226635154,3.13,1,5,Honor,Sport,Country,4,1,3,2,4,5,3,5,3,1,2,4,3,1,1,1,3,Costing the tax payers money,2,3,2,2,1,4,0
10226636465,1.97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10226639088,5.67,2,4,international,supportive,memoryable,2,1,3,1,3,3,4,5,1,2,3,4,3,1,3,,2,good and bad,3,3,4,5,1,6,0
10226639098,5.62,1,3,Gymnastics,Swimming,Medals,2,2,3,1,4,3,4,3,2,1,4,5,5,2,2,3,4,B,1,1,2,2,1,3,0
10226647990,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10226648363,4.87,2,1,Athletes,Competition,International Community,1,2,2,2,1,1,4,5,1,2,4,3,3,1,3,3,3,Negative traffic and economic impact,3,3,4,4,1,6,0
10226656654,4.75,1,5,speed,precesion,professionalism,5,1,5,1,5,5,3,1,2,3,4,5,0,0,0,0,0,excellent location,5,5,5,4,1,11,0
10226658005,245.78,1,1,,,,2,2,3,2,3,3,4,,5,,,3,,,,,,,,,,,,,0
10226662619,5.95,2,1,sports,adverts,spin,1,1,5,2,5,5,1,5,4,1,3,2,1,1,1,1,1,extremely negative ,1,1,1,4,2,11,0
10226666264,4.43,2,3,Excitement,Patriotism,Gold medals,1,2,5,2,1,1,1,5,2,1,4,3,0,0,0,0,0,Crowds,3,2,2,4,2,10,0
10226666325,5.17,2,1,Best,Amazing ,Worldwide ,1,2,2,3,2,3,1,5,2,1,3,4,4,1,4,4,3,,3,3,5,4,2,10,0
10226666918,7.8,2,1,Fun,Sports,Crowds,1,1,3,2,3,3,3,1,2,3,4,5,3,1,3,3,3,I haven't developed an opinion.,3,2,3,5,2,11,0
10226671612,4.45,2,3,competition,team USA,money,1,1,1,2,1,1,3,3,5,1,4,2,1,3,3,3,3,unknown,3,3,3,5,1,11,0
10226674926,10.47,1,1,Skating,Swimming,Hockey,1,3,2,2,5,5,1,,,,1,3,5,1,5,5,5,No idea,3,3,4,5,2,4,0
10226676513,5.18,2,3,Best,Amazing,Power,2,2,3,2,3,2,2,5,1,3,2,4,3,1,3,3,3,None ,3,3,3,4,2,5,0
10226676995,6.05,2,1,gymnastics,skiing,swimming,1,2,5,2,5,5,5,4,1,5,3,2,1,1,1,1,1,Way too much money spent....California needs more affordable housing and environmental projects,1,1,1,5,2,2,0
10226688502,4.13,2,2,Athletics,Relay,Harmoney,1,2,2,1,5,5,3,5,1,3,2,4,3,3,3,3,3,Economic,3,2,3,3,1,6,0
10226688664,4.9,2,1,spectacle,diluted,media,1,2,5,2,5,5,3,5,2,1,4,3,1,1,1,1,1,"All negative, just as indicated in this survey.",1,3,1,5,1,3,0
10226690878,7.2,2,1,Summer,Winter ,International ,2,2,3,2,5,5,2,5,2,3,1,4,3,1,4,4,4,,3,2,3,5,2,7,0
10226691233,10.45,2,3,Gymnastics,Skating,Running,1,2,1,1,5,1,1,3,1,2,4,5,3,1,3,1,3,Since the immediate  LA area already has a ton of sports infrastructure I don’t see a major building initiative needed. That will help costs. It will bring in more tourist dollars than a normal summer tourist season would. Long term lasting impact minimal. ,5,3,5,5,2,8,0
10226693056,8.42,1,1,Ceremony,United,Swimming ,2,2,2,2,1,1,2,1,2,3,4,5,0,1,1,2,2,Increase tourism! More money to area.,3,3,3,5,1,11,0
10226693754,1.65,2,1,,,,1,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,1
10226694842,3.77,2,3,Sports,Medals,Winter,1,2,5,2,4,5,1,5,1,2,3,4,3,1,3,3,3,,3,2,1,2,1,3,0
10226698130,6,2,2,Running,Jumping,Sports,3,2,4,1,5,5,4,5,1,4,2,3,3,2,4,4,4,,3,2,2,2,1,4,0
10226704433,5.75,2,2,outdoor sports,competition,training,3,1,3,1,2,2,1,5,4,1,2,3,3,3,3,2,2,traffic congestion and funding shortages for other projects,3,3,2,4,1,7,0
10226704657,4.92,1,3,Hard work ,Elite athletes ,Jaw dropping ,3,2,3,2,4,5,3,5,4,2,1,3,4,1,4,2,4,Great impact before and a terrible one after.,2,2,1,2,1,11,0
10226728812,3.98,1,1,Corrupt,Conmercial,Expensive,3,1,5,2,5,5,5,5,2,4,1,3,2,1,1,1,3,The city cannot afford this egocentric nightmare of an event.,1,1,1,3,1,5,0
10226730076,3.83,2,1,Gymnastics,Snowboarding,Medals,1,2,1,2,4,4,2,5,1,2,4,3,3,1,2,2,3,Negative,3,2,3,3,1,5,0
10226733259,7.57,2,1,Dedication,Honor,Nationalism,1,2,2,2,5,4,3,1,5,2,4,3,2,1,3,3,3,"Positive before, after it maybe regret",2,2,2,3,1,4,0
10226742878,7.1,1,1,skates,ice,snow,1,2,5,2,5,5,3,5,3,2,1,4,4,1,3,2,3,Construction resulting in more traffic problems.  Expenditures will likely outweigh revenue.  Taxpayers were not given a choice regarding hosting the 2028 Olympics.,2,3,1,5,1,7,0
10226760224,19.78,2,,summer,winter,sports,2,1,1,3,5,5,1,5,1,2,3,4,0,2,0,0,0,don't know,3,3,3,3,1,3,0
10226768481,6.17,1,4,Competition,Excellence ,Unity,3,1,2,1,2,1,1,5,2,4,3,1,3,1,3,2,4,It'll make the city more vibrant. Help encourage infrastructure development especially with regards to public transit ,4,3,5,3,1,6,0
10226768789,5.52,2,3,Athletes,World,Soccer,1,2,2,2,5,5,4,5,2,3,1,4,,,,,,,,,,,,,0
10226769931,5.58,2,1,Mt olympus,Opening ceremony,100 meters,1,3,2,2,2,5,3,5,1,2,4,3,3,4,4,3,3,Spike in property price before    After that property will go down,3,3,4,3,1,6,0
10226780082,4.6,1,2,semi annual,winter,summer,1,3,2,2,2,2,2,5,1,3,2,4,3,1,2,3,3,who knows?,3,3,3,5,1,11,0
10226782572,12.38,1,1,International,Skilled,Controversial,2,2,5,2,5,5,5,5,4,1,3,2,1,5,1,1,1,"Massive traffic jams, skyrocketing prices on EVERYTHING, increase in crime, loss of private property, unmanageable garbage, and wide spread diseases!",1,1,1,5,1,3,0
10226785338,30.83,2,1,Fun,Exciting,Falls,4,1,4,2,5,5,4,1,2,3,4,5,5,5,5,4,5,Good attraction for the economy,4,4,4,3,1,1,0
10226791492,0.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10226797095,2.68,1,3,china,bangkok,rusia,2,2,1,1,2,5,1,2,1,3,4,5,1,1,1,2,3,china,1,1,1,2,1,1,0
10226801583,5.87,2,1,International,A 'coming together.',History,1,2,2,2,2,2,2,5,3,1,2,4,3,2,3,3,3,Increased world prestige. An opportunity too showcase Los angeles to the world.,3,3,4,5,1,7,0
10226806335,5.42,2,3,gymastics,track,skiing,1,3,1,2,1,3,4,,,,,5,1,1,1,1,1,,2,,3,5,2,11,0
10226807155,3.3,1,2,Boxing ,Running ,Vaulting ,1,2,2,1,4,3,1,1,2,3,4,5,3,5,3,3,4,Not sure ,1,3,2,2,1,4,0
10226808445,2.68,2,2,Weightlifting,Running,Water,1,3,5,2,5,5,5,1,5,4,3,2,3,1,3,3,1,It will ruin California's economy.,1,1,1,3,1,5,0
10226811192,8.2,2,3,Korean unification,Basketball,Dream team,2,1,2,2,3,4,4,5,1,3,2,4,5,2,5,5,5,Tourism increase for sure. Along with rising cost around tourist area and Olympics area,3,3,4,2,1,7,0
10226818440,5.98,1,3,Sports ,Athletic,Fit,2,2,1,3,1,1,2,5,2,4,3,1,3,2,4,3,1,No impact,2,3,2,2,1,2,0
10226822387,10.13,2,5,Special ,World class ,Spectacular ,3,1,3,2,3,2,2,5,2,1,4,3,3,4,2,1,4,If run like the 1984 games a positive impact ,3,3,3,5,1,7,0
10226823241,6.47,2,2,Running,Swimming,Bicycling,3,3,4,2,5,5,4,1,2,3,4,5,3,5,4,3,3,I'm not sure,2,3,3,4,1,5,0
10226824514,5.27,2,1,boring,,,1,2,5,2,1,1,1,5,4,1,3,2,1,4,2,2,2,none,2,2,1,5,1,3,0
10226826556,0.12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10226828189,3.93,2,5,Hockey,Sidney crosby,Canada,1,1,2,2,3,4,5,5,1,2,3,4,3,1,3,3,3,"I mean maybe you guys will have fixed your public transportation and traffic issue but let's be real it's gonna be a cluster fuck that's going to cost an arm and a leg. glad I live in SD, pissed if I have to pay for it.",2,2,3,2,1,6,0
10226834975,4.3,2,1,expensive,uninteresting,crowded,1,2,4,2,2,2,1,5,3,1,4,2,3,1,2,2,2,Expense,2,2,1,5,1,10,0
10226838457,0.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10226840590,10.72,2,5,Basketball,Track,Volleyball,3,1,1,2,4,5,5,5,1,3,2,4,3,1,3,3,3,"Hopefully it will create employment opportunities for people having financial difficulties. I also think there will be issues with all the displaced homeless people being removed from their ""roosts"". It may be chaotic. Also with ICE being involved along with White House participation, Latinos beware.",3,3,3,4,1,4,0
10226844927,3.15,2,1,Sports,Men,Muscles,1,2,1,2,1,1,1,1,2,3,4,5,3,3,3,3,3,Positive will bring in new sources of revenue,3,3,3,2,1,3,0
10226846076,4.35,1,1,Fun,Can't not wait ,Great time,2,2,2,2,2,2,2,1,2,3,4,5,3,0,3,3,3,Still have fun In life,3,3,3,3,1,1,0
10226846514,16.43,1,2,Running,Hurdles,Swimming,3,1,4,1,5,4,4,3,2,1,4,5,4,3,4,5,2,LA would have to get ready for the games before they begin and would have less money after the games,2,4,4,2,1,3,0
10226847362,7.72,1,2,Summer,Winter,Sports,1,1,1,1,2,1,1,5,1,2,4,3,3,3,3,3,4,It will be busy and crazy before the games. Probably some protests. After the games idk,1,3,3,2,1,4,0
10226864986,6.23,2,5,Sports,Competition,World,1,3,,,,,,,,,,,,,,,,,,,,,,,0
10226867758,3.2,1,3,Gold metal,Teamwork,Working out,4,1,5,1,5,5,4,1,3,2,4,5,2,5,5,5,5,It great impact since everybody will be watching it,5,5,4,3,1,1,0
10226874722,8.43,2,2,Hot chicks,Sexy outfits,Bubba bubba boo,1,2,1,2,1,5,5,5,2,1,3,4,1,5,1,1,2,Could set in motion Armageddon. Let Paris take the game blame. ,3,1,1,5,1,5,0
10226883853,6.58,1,4,Boring,Not worth watching,Out dated,1,2,5,2,5,5,5,5,1,3,4,2,1,1,1,1,1,Very bad impact,1,1,1,3,1,3,0
10226895115,2.68,2,1,boring,tiresome,change the channel,1,1,1,2,1,3,3,,,,,,,,,,,,,,,,,,0
10226896024,5.8,2,5,Winter,Skating,Opening Ceremonies ,2,2,2,2,5,5,5,,,,,,,,,,,,,,,,,,0
10226901384,3.87,2,1,Torch ,Sports,World wide competition ,1,1,1,2,1,4,4,,,,,,,,,,,,,,,,,,0
10226904044,5.87,1,3,Running,swimming,gold medal,2,2,5,2,4,5,4,5,4,1,3,2,3,4,3,4,3,"The Olympics will disrupt an already chaotic county and cause more problems financially, socially, and environmentally.",3,2,1,2,1,11,0
10226906742,3.12,2,1,Rings,Flame,Sports,1,2,3,2,3,3,4,1,4,2,5,3,2,1,3,3,3,,3,3,2,2,1,4,0
10226920144,26.27,2,3,rigged,expensive,hype,3,1,2,2,2,2,4,5,3,1,4,2,3,1,2,1,3,"some localized impacts around new construction, but if they keep to their promise to use temporary facilities as much as possible, then not too much overall (which is as it should be)",4,3,3,3,1,10,0
10226928849,5.43,2,3,Hardwork,Dedication,Support,4,2,3,2,3,2,3,5,2,3,1,4,3,1,4,3,5,Chaos,3,4,2,3,1,7,0
10226929962,7.97,2,5,Usa,Number 1,Gold,1,3,2,2,4,4,1,5,2,1,3,4,2,,2,2,2,I don't think it's necessary to host. I personally don't think it's worth it.,3,2,2,2,1,1,0
10226932571,6.13,2,1,athletes,crowded,money,1,2,2,1,4,4,3,5,2,1,3,4,3,2,2,3,3,"Housing costs up, traffic worse",3,3,3,3,1,11,0
10226975590,5.28,2,1,Rings,Flame,Participants,1,2,2,2,2,4,1,5,1,2,3,4,1,1,1,1,1,Rise in costs of merchandise,3,3,3,5,1,11,0
10226977597,40.13,1,4,Medals,Gold,USA,3,3,2,2,5,5,4,5,1,4,3,2,3,1,3,3,3,Positive for the economy before and during but I'm unsure of how it will be after,3,3,4,3,1,7,0
10226978928,8.88,2,1,International,Competitive ,Gold,1,2,1,3,2,3,5,5,3,1,2,4,2,1,2,3,4,Will bring much tourism. May result in better public transit. Areas near games will be improved at surface levels (for appearances). Other areas may suffer. ,3,2,3,4,2,3,0
10226979952,7.85,2,3,cheating,overcommercialized,exploitative,1,1,2,2,1,5,3,5,1,2,3,4,3,1,2,2,2,Buildings used for a few weeks then abandoned.  Residents permanently displaced.  Millions and millions of dollars wasted.,2,2,2,4,1,5,0
10226993196,6.72,2,4,national pride,gymnastics,ice skating pairs,2,2,1,1,3,3,5,5,1,2,4,3,,1,3,3,3,"Overall, positive.  Jobs, and hotel industry and restaurant businesses will have great profits.  There is more than the budget to consider.",3,3,3,5,1,7,0
10226993525,11.13,1,5,Athelthes,Greatness,Cool,5,2,4,1,5,5,1,5,1,2,3,4,2,1,0,0,3,It will mess up LA. ,1,1,1,2,1,2,0
10227004554,10.67,2,2,World wide participants,World fellowship in sports,Record setting,1,2,4,2,2,4,1,5,4,1,3,2,3,4,3,3,3,,3,2,2,5,1,3,0
10227006676,5.33,1,5,medals ,athletes ,summer,4,1,2,3,3,2,3,4,1,5,2,3,3,1,4,3,4,Positive like last time,4,3,5,4,1,3,0
10227030287,7.23,2,2,Swimming ,Gymnastics ,Ice sports,1,3,3,2,3,5,4,5,2,3,1,4,3,1,2,3,3,"Traffic will increase, prices for everything will go up, taxes will be rise",2,2,1,5,2,6,0
10227043081,8.1,2,1,Winter,Better,Summer,1,2,1,2,3,4,2,5,1,2,4,3,3,1,3,3,3,"Not positive enough, if any, for the cost",3,2,2,3,1,4,0
10227044273,2.77,1,4,Brazil,,,4,1,3,1,3,4,3,4,,3,2,5,3,1,3,4,3,Cool,3,1,3,2,1,3,0
10227055861,5.33,2,1,Sports,International ,Anthem,1,2,3,2,1,3,2,5,1,2,3,4,3,1,2,2,3,Unfair costs to taxpayers ,2,1,1,2,1,11,0
10227079695,3.9,1,1,Track,Tennis,Swimming,1,1,1,2,2,1,1,1,2,3,4,5,2,2,3,2,2,,2,2,1,2,1,3,0
10227090803,5.9,2,2,Huge,Money,Competition,1,2,5,2,5,5,5,5,1,4,2,3,4,1,4,4,4,I think it’ll drive cost of housing up by quite a bit and will displace a lot of people. Los Ángeles should focus on fixing the problems already there before adding more to the mix. ,2,2,2,2,1,4,0
10227116788,8.52,2,3,Sports,competition ,friendship ,4,2,3,3,4,3,4,2,1,4,3,5,3,1,4,2,3,money,4,4,4,5,1,3,0
10227127978,5.13,2,1,Los Angeles,Summer,Winter,3,1,1,3,2,1,1,5,1,2,4,3,4,1,3,3,4,I think we'll see a repeat of the 84 gamea,4,3,5,3,1,2,0
10227128860,6.55,1,1,Expensive,Masterful,Champions,1,2,3,3,1,2,2,5,2,1,4,3,,3,3,3,3,Will bring a temporary surge of money into LA through vendors who provide goods and services related to the event.,3,3,4,5,1,10,0
10227143339,3.7,1,3,exciting,team usa,soccer,3,1,1,2,2,1,2,5,2,1,4,3,4,1,3,4,4,good like the 84 games,3,3,5,5,1,10,0
10227149376,4.33,2,1,Sport ,Endurance,Foreign Countries ,1,2,5,2,5,5,5,5,4,3,2,1,3,1,1,1,1,Decrease effectiveness of LA and cause a massive ripple effect for CA,1,1,1,3,1,5,0
10227157195,2.3,2,3,Gymnastics,International,Competition,1,2,4,2,,,,,,,,,,,,,,,,,,,,,0
10227159645,5.62,2,2,Gymnastics ,USA,Tradition,1,2,1,2,3,3,2,2,1,3,5,4,3,1,3,3,3,Traffic is already horrible. It’ll create major gridlock. And temporary rise in prices,3,2,1,4,2,6,0
10227159842,6.25,2,1,Competition,Excellence,Perseverance,1,2,4,1,2,4,1,5,1,2,3,4,3,1,4,2,3,,3,2,3,5,1,1,0
10227164172,1.47,2,5,,,,5,3,3,3,3,3,3,1,2,3,4,5,2,2,2,2,2,,3,3,3,3,1,9,0
10227170123,8.53,1,3,Goodwill,Global,Gold,3,1,1,1,2,4,3,5,2,3,4,1,5,1,3,2,3,Positive.,4,3,5,3,1,6,0
10227183453,5.13,2,1,Good ,Fun ,Tv,1,2,5,2,1,1,1,1,3,2,4,5,1,5,2,1,3,Traffic ,3,3,3,4,1,8,0
10227187226,3.42,1,1,Gold medals,Sports,Athletes,1,2,4,2,4,1,1,4,1,3,5,2,4,1,3,3,3,,4,3,4,2,1,6,0
10227188565,5.9,2,1,Swimming,Gymnastics,Skating,1,2,1,2,1,1,1,5,2,3,1,4,1,1,3,3,2,Don't know,3,2,2,5,1,7,0
10227190750,5.23,2,4,Patriotism,Pride,Winning,2,2,4,2,3,4,4,5,3,1,4,2,1,5,3,3,3,Costs,3,4,2,5,1,6,0
10227194692,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227200556,9.85,2,3,running,swimming,summer,2,2,3,2,4,3,1,5,2,1,3,4,3,0,4,3,0,More traffic,3,3,4,5,1,8,0
10227214031,6.9,2,1,Running,Swimming,Field Events,1,2,2,1,1,1,1,4,2,1,5,3,3,1,5,5,0,Rent/hotel price increases before the games.  Better transportation/street after the games.,3,3,5,5,1,5,0
10227217009,4.63,2,5,exciting,diverse,compelling,2,2,1,1,1,1,1,5,4,3,2,1,5,0,5,5,5,good,5,5,5,5,1,7,0
10227223351,9.7,2,3,Gold,Team,Compete ,3,2,3,2,4,5,5,,2,1,,,2,1,2,3,3,"Traffic before, during and after will be REALLY bad! ",3,3,3,4,2,6,0
10227240024,6.13,2,3,Gold,Ice skating,Cold,1,2,1,2,3,4,1,5,1,2,4,3,3,5,3,3,3,Pride with the people but maybe a cost burden,3,3,3,4,2,6,0
